wavelength_nm,n,k,T,R,d_nm
581.25,4.191512839345742,0.6680250127375318,0.03358866414755373,0.41206355878349527,180
585.0,4.184013821958058,0.6490695507218807,0.0365751551684143,0.4147698545693771,180
588.75,4.176400379141074,0.6305910649925806,0.03970694182615435,0.4173742864047014,180
592.5,4.168683884887385,0.6125779193052854,0.042989379420642564,0.4197701050315113,180
596.25,4.160874994548167,0.595018688531705,0.04643020792027668,0.42185195591768104,180
600.0,4.152983687624026,0.5779021693751019,0.05003974417933865,0.4235185163874921,180
603.75,4.145019308340822,0.5612173888878412,0.05383099700926188,0.4246745651539933,180
607.5,4.13699060407556,0.5449536110407925,0.05781971208528284,0.4252324676260243,180
611.25,4.1289057617042495,0.5291003415708839,0.06202435557760341,0.4251131222507578,180
615.0,4.120772441948303,0.5136473313115107,0.06646604482974974,0.42424645830111035,180
618.75,4.112597811799319,0.4985845781905301,0.07116843174152417,0.42257160305624386,180
622.5,4.104388575104026,0.48390232806225764,0.07615754026054773,0.42003684820576936,180
626.25,4.0961510013919895,0.46959107452313825,0.08146155406641575,0.41659954502801266,180
630.0,4.0878909530286,0.45564155784545807,0.08711054460485802,0.4122260493194696,180
633.75,4.0796139107751195,0.44204476314948393,0.09313612347708387,0.4068918235773826,180
637.5,4.071324997836187,0.4287919179217353,0.09957099714343953,0.40058178796951344,180
641.25,4.06302900247327,0.4158744889755805,0.10644839630597151,0.3932909943867225,180
645.0,4.054730399260507,0.40328417893986823,0.11380134763380015,0.3850256793997196,180
648.75,4.046433369056756,0.39101292235188273,0.12166175231974566,0.3758047312036697,180
652.5,4.0381418177651405,0.37905288142234383,0.13005923521505966,0.3656615807445041,180
656.25,4.029859393948465,0.36739644153248185,0.13901973123498065,0.35464649570084544,180
660.0,4.021589505366078,0.35603620651626483,0.14856378398046605,0.3428292151588973,180
663.75,4.013335334494811,0.3449649937746013,0.15870454700092557,0.33030181032265404,180
667.5,4.005099853093647,0.3341758292627405,0.1694455028453327,0.3171815912547176,180
